Id,ActivityDate,TotalSteps,TrackerDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,source
U_C2IHOY7DV7C9,12/08/2024,6773,4.84,66,13,,,,Fitbit
U_C2IHOY7DV7C9,2024/12/09 00:00,6690,4.78,49,14,114,1341,1737.0,Fitbit
U_C2IHOY7DV7C9,12/11/2024,9053,6.47,74,29,137,1238,2974.0,Fitbit
U_C2IHOY7DV7C9,2024/12/12 00:00,7191,5.14,51,0,186,1313,1861.0,Fitbit
U_C2IHOY7DV7C9,2024-12-13,10246,,49,35,,,,Fitbit
U_C2IHOY7DV7C9,2024/12/14 00:00,7199,5.14,34,11,155,1276,2650.0,Fitbit
U_C2IHOY7DV7C9,2024-12-15,6755,,30,38,,1314,2306.0,Fitbit
U_C2IHOY7DV7C9,2024-12-16,7233,,48,,84,1276,2555.0,Fitbit
U_C2IHOY7DV7C9,12/17/2024,7863,5.62,27,36,70,1268,2195.0,Fitbit
U_C2IHOY7DV7C9,18-Dec-2024,7151,5.11,56,7,39,1259,,Fitbit
U_C2IHOY7DV7C9,2024/12/19 00:00,7252,5.18,51,34,150,1251,2286.0,Fitbit
U_C2IHOY7DV7C9,12/20/2024,6930,4.95,42,14,202,,2219.0,Fitbit
,21-Dec-2024,6319,4.51,38,15,36,1350,2227.0,Fitbit
U_C2IHOY7DV7C9,12/22/2024,7910,5.65,54,10,88,1245,2442.0,Fitbit
U_C2IHOY7DV7C9,2024/12/23 00:00,8672,6.19,32,33,105,1275,2152.0,Fitbit
U_C2IHOY7DV7C9,24-Dec-2024,8070,5.76,46,17,149,1337,2438.0,Fitbit
U_C2IHOY7DV7C9,12/25/2024,9717,6.94,50,0,36,1310,2315.0,Fitbit
U_C2IHOY7DV7C9,2024/12/26 00:00,9685,6.92,58,16,174,1308,2344.0,Fitbit
U_C2IHOY7DV7C9,2024-12-27,5642,,20,2,145,1320,2060.0,Fitbit
,12/28/2024,6002,4.29,,17,177,1384,1653.0,Fitbit
U_C2IHOY7DV7C9,29-Dec-2024,9098,6.5,54,7,,1275,2202.0,Fitbit
U_C2IHOY7DV7C9,2024-12-30,9521,6.8,47,,,1197,2617.0,Fitbit
U_C2IHOY7DV7C9,31-Dec-2024,7817,5.58,,17,128,1233,2339.0,Fitbit
U_ANZR2MULJAVB,2024/01/01 00:00,2597,1.85,,5,102,1267,2251.0,Fitbit
U_ANZR2MULJAVB,2024/01/02 00:00,3796,2.71,18,,51,1254,2041.0,Fitbit
U_ANZR2MULJAVB,2024-01-03,4377,3.13,23,16,102,1278,2258.0,Fitbit
U_ANZR2MULJAVB,2024-01-05,2651,1.89,7,18,47,1332,1575.0,Fitbit
U_ANZR2MULJAVB,2024-01-06,2416,1.73,0,29,215,1321,2109.0,Fitbit
U_ANZR2MULJAVB,2024-01-07,1867,1.33,0,12,8,1351,2090.0,Fitbit
U_ANZR2MULJAVB,01/08/2024,2602,1.86,0,11,79,1391,1859.0,Fitbit
U_ANZR2MULJAVB,09-Jan-2024,4872,3.48,14,4,,1314,1699.0,Fitbit
U_ANZR2MULJAVB,10-Jan-2024,4075,2.91,,0,102,1274,2321.0,Fitbit
U_ANZR2MULJAVB,2024-01-11,5387,3.85,19,16,,1352,2409.0,Fitbit
U_ANZR2MULJAVB,01/12/2024,829,0.59,0,,102,1361,1619.0,Fitbit
,13-Jan-2024,863,0.62,0,30,,1255,1902.0,Fitbit
U_ANZR2MULJAVB,2024/01/14 00:00,1582,1.13,0,10,66,1339,1957.0,Fitbit
U_ANZR2MULJAVB,2024-01-15,5277,3.77,46,,69,1268,2353.0,Fitbit
U_ANZR2MULJAVB,16-Jan-2024,3487,2.49,,39,183,1280,2263.0,Fitbit
U_ANZR2MULJAVB,17-Jan-2024,4048,2.89,0,,136,1285,2063.0,Fitbit
U_ANZR2MULJAVB,2024/01/18 00:00,6791,4.85,43,28,181,1253,2081.0,Fitbit
U_ANZR2MULJAVB,2024/01/19 00:00,2737,1.96,0,20,90,1267,2016.0,Fitbit
U_ANZR2MULJAVB,20-Jan-2024,2033,1.45,0,40,121,1284,2211.0,Fitbit
U_ANZR2MULJAVB,2024/01/21 00:00,1649,1.18,19,33,83,,2246.0,Fitbit
U_ANZR2MULJAVB,2024-01-22,4582,3.27,25,31,93,1375,2108.0,Fitbit
U_ANZR2MULJAVB,2024-01-23,3130,2.24,21,7,49,,1976.0,Fitbit
U_ANZR2MULJAVB,01/24/2024,2593,1.85,0,16,201,1323,1820.0,Fitbit
U_ANZR2MULJAVB,2024-01-25,3491,2.49,0,5,129,1302,1959.0,Fitbit
U_ANZR2MULJAVB,26-Jan-2024,4413,3.15,13,23,,1378,2143.0,Fitbit
U_ANZR2MULJAVB,2024-01-27,1801,1.29,0,30,86,,2262.0,Fitbit
U_ANZR2MULJAVB,2024-01-28,1822,1.3,0,13,89,1324,1945.0,Fitbit
U_ANZR2MULJAVB,29-Jan-2024,3966,2.83,8,24,111,1276,1897.0,Fitbit
U_ANZR2MULJAVB,01/30/2024,4170,2.98,8,23,200,1296,2024.0,Fitbit
U_ANZR2MULJAVB,31-Jan-2024,5656,,18,32,2,1311,1935.0,Fitbit
,01-Feb-2024,1322,0.94,0,,135,1362,1957.0,Fitbit
U_ANZR2MULJAVB,02-Feb-2024,2426,1.73,0,30,,1318,1868.0,Fitbit
U_ANZR2MULJAVB,03-Feb-2024,2002,1.43,2,37,44,1255,1924.0,Fitbit
U_ANZR2MULJAVB,2024/02/04 00:00,1212,0.87,11,7,103,1272,1859.0,Fitbit
U_ANZR2MULJAVB,05-Feb-2024,4609,3.29,35,18,34,1354,2485.0,Fitbit
U_ANZR2MULJAVB,2024/02/07 00:00,1376,0.98,0,11,140,1420,2108.0,Fitbit
U_ANZR2MULJAVB,08-Feb-2024,3203,2.29,0,,50,1321,1881.0,Fitbit
U_ANZR2MULJAVB,2024-02-09,2961,2.12,31,12,132,1336,2133.0,Fitbit
U_ANZR2MULJAVB,2024-02-10,1348,0.96,0,24,,1295,1659.0,Fitbit
U_ANZR2MULJAVB,2024/02/11 00:00,2905,2.08,17,20,70,,1730.0,Fitbit
U_ANZR2MULJAVB,02/15/2024,2774,,18,24,146,1317,1957.0,Fitbit
U_ANZR2MULJAVB,02/16/2024,4324,3.09,,7,184,1399,2164.0,Fitbit
U_ANZR2MULJAVB,02/17/2024,1204,0.86,0,7,206,1256,1827.0,Fitbit
,02/18/2024,0,0.0,0,34,191,1376,1807.0,Fitbit
U_ANZR2MULJAVB,2024-02-19,2098,,0,40,187,1405,2079.0,Fitbit
U_ANZR2MULJAVB,2024-02-20,3281,2.34,0,36,2,1280,1827.0,Fitbit
U_ANZR2MULJAVB,2024/02/21 00:00,4854,3.47,29,19,45,1315,2076.0,Fitbit
U_ANZR2MULJAVB,02/22/2024,,2.57,19,32,24,1233,2146.0,Fitbit
U_ANZR2MULJAVB,23-Feb-2024,4594,3.28,18,,88,1259,1877.0,Fitbit
U_ANZR2MULJAVB,2024/02/24 00:00,,1.1,0,26,51,1292,1655.0,Fitbit
U_ANZR2MULJAVB,2024-02-25,6913,4.94,28,,97,1239,2151.0,Fitbit
,26-Feb-2024,2550,1.82,0,8,98,1364,1984.0,Fitbit
U_ANZR2MULJAVB,02/27/2024,4309,3.08,22,24,194,1258,2366.0,Fitbit
U_ANZR2MULJAVB,2024-02-28,6232,4.45,52,25,2,1300,2308.0,Fitbit
U_ANZR2MULJAVB,2024/02/29 00:00,5124,3.66,10,22,125,1335,1639.0,Fitbit
U_ANZR2MULJAVB,2024-03-01,6176,4.41,41,40,82,,2269.0,Fitbit
U_ANZR2MULJAVB,02-Mar-2024,3179,2.27,0,39,127,,1647.0,Fitbit
,2024-03-03,2970,2.12,26,18,,1323,2345.0,Fitbit
U_ANZR2MULJAVB,2024-03-04,3220,,0,20,180,1336,2283.0,Fitbit
,2024/03/05 00:00,2589,1.85,2,40,49,1281,1867.0,Fitbit
U_ANZR2MULJAVB,2024/03/06 00:00,5979,4.27,35,,191,,2033.0,Fitbit
U_ANZR2MULJAVB,2024-03-08,2765,1.98,21,29,88,1329,2535.0,Fitbit
,03/09/2024,1629,1.16,13,26,134,1295,1891.0,Fitbit
U_ANZR2MULJAVB,03/10/2024,3120,2.23,0,0,11,1368,2124.0,Fitbit
U_ANZR2MULJAVB,03/11/2024,4231,3.02,15,35,186,1381,2324.0,Fitbit
U_ANZR2MULJAVB,12-Mar-2024,3782,2.7,24,35,60,1315,2373.0,Fitbit
,13-Mar-2024,3755,2.68,8,32,,1398,1829.0,Fitbit
U_ANZR2MULJAVB,03/14/2024,3074,2.2,7,39,97,1414,2339.0,Fitbit
,2024/03/15 00:00,1579,1.13,0,2,137,1367,1813.0,Fitbit
,2024/03/16 00:00,,1.38,0,,,1277,1632.0,Fitbit
U_ANZR2MULJAVB,2024/03/17 00:00,1626,1.16,0,38,100,1289,2056.0,Fitbit
U_ANZR2MULJAVB,18-Mar-2024,4788,3.42,0,12,112,1415,1747.0,Fitbit
U_ANZR2MULJAVB,2024/03/19 00:00,,1.89,0,31,49,1361,1972.0,Fitbit
U_ANZR2MULJAVB,20-Mar-2024,4355,3.11,22,28,,,1973.0,Fitbit
U_ANZR2MULJAVB,21-Mar-2024,0,,0,16,149,1322,1699.0,Fitbit
U_ANZR2MULJAVB,2024-03-22,4456,3.18,,19,159,1326,2358.0,Fitbit
U_ANZR2MULJAVB,23-Mar-2024,3934,2.81,18,11,2,1325,1976.0,Fitbit
U_ANZR2MULJAVB,03/24/2024,,4.86,21,33,125,1307,2009.0,Fitbit
U_ANZR2MULJAVB,2024-03-25,,1.88,15,3,77,1312,1501.0,Fitbit
,26-Mar-2024,,3.77,21,12,96,1244,2001.0,Fitbit
,2024/03/27 00:00,962,0.69,0,14,28,,1769.0,Fitbit
U_ANZR2MULJAVB,28-Mar-2024,438,0.31,0,31,38,1429,2186.0,Fitbit
U_ANZR2MULJAVB,2024-03-29,3808,2.72,6,31,137,1322,2173.0,Fitbit
U_ANZR2MULJAVB,2024-03-30,1803,1.29,0,4,184,1306,1478.0,Fitbit
U_ANZR2MULJAVB,2024/03/31 00:00,4544,3.25,16,6,115,1331,2339.0,Fitbit
U_ANZR2MULJAVB,2024/04/01 00:00,3099,2.21,,20,19,,,Fitbit
U_ANZR2MULJAVB,02-Apr-2024,5633,4.02,33,11,142,1322,1735.0,Fitbit
U_ANZR2MULJAVB,03-Apr-2024,3484,2.49,33,17,116,1287,2139.0,Fitbit
U_ANZR2MULJAVB,2024/04/04 00:00,3508,2.51,32,34,211,1319,2087.0,Fitbit
U_ANZR2MULJAVB,2024-04-05,5438,3.88,38,35,216,1370,2447.0,Fitbit
,2024/04/06 00:00,0,0.0,0,3,90,1422,1999.0,Fitbit
U_ANZR2MULJAVB,07-Apr-2024,1313,0.94,14,39,100,1382,1379.0,Fitbit
U_ANZR2MULJAVB,2024-04-08,2465,1.76,0,11,22,1413,2198.0,Fitbit
U_ANZR2MULJAVB,04/09/2024,1702,1.22,21,34,147,1416,1759.0,Fitbit
U_ANZR2MULJAVB,2024-04-10,4407,3.15,0,12,51,1331,1891.0,Fitbit
U_ANZR2MULJAVB,11-Apr-2024,2838,2.03,,7,214,1250,1825.0,Fitbit
U_ANZR2MULJAVB,12-Apr-2024,4501,3.21,34,30,117,1320,2345.0,Fitbit
U_ANZR2MULJAVB,2024/04/13 00:00,0,,,8,,1381,1954.0,Fitbit
U_ANZR2MULJAVB,04/14/2024,1766,1.26,0,36,122,1262,2143.0,Fitbit
,2024/04/15 00:00,3783,2.7,0,7,207,1269,1963.0,Fitbit
,2024/04/16 00:00,3408,2.43,7,13,101,1251,2588.0,Fitbit
U_ANZR2MULJAVB,2024/04/17 00:00,1796,1.28,0,4,84,1273,1852.0,Fitbit
U_ANZR2MULJAVB,04/18/2024,4469,3.19,50,25,212,1275,1985.0,Fitbit
U_ANZR2MULJAVB,04/19/2024,5382,3.84,34,5,199,1375,2275.0,Fitbit
U_ANZR2MULJAVB,20-Apr-2024,1447,1.03,0,22,39,1307,1882.0,Fitbit
,2024-04-21,736,,0,33,209,1417,1666.0,Fitbit
U_ANZR2MULJAVB,2024-04-22,3267,2.33,14,,67,1323,2490.0,Fitbit
U_ANZR2MULJAVB,04/23/2024,2358,1.68,22,35,67,1292,2148.0,Fitbit
U_ANZR2MULJAVB,04/24/2024,5503,3.93,23,7,108,1287,2552.0,Fitbit
U_ANZR2MULJAVB,2024/04/25 00:00,3313,,1,6,148,1326,2117.0,Fitbit
U_ANZR2MULJAVB,26-Apr-2024,4928,3.52,,10,41,1344,1806.0,Fitbit
U_ANZR2MULJAVB,27-Apr-2024,2561,1.83,,22,16,1302,1868.0,Fitbit
U_ANZR2MULJAVB,2024-04-28,535,0.38,0,12,133,1360,2105.0,Fitbit
U_ANZR2MULJAVB,29-Apr-2024,2384,1.7,19,33,172,1329,1925.0,Fitbit
U_ANZR2MULJAVB,2024-04-30,3634,2.6,5,34,30,,1801.0,Fitbit
U_ANZR2MULJAVB,05/01/2024,6456,4.61,35,38,99,1289,2379.0,Fitbit
U_ANZR2MULJAVB,2024/05/02 00:00,3995,2.85,20,11,174,1234,2044.0,Fitbit
U_ANZR2MULJAVB,2024/05/03 00:00,5362,3.83,24,2,12,,2280.0,Fitbit
U_ANZR2MULJAVB,04-May-2024,1239,,0,11,9,1357,1882.0,Fitbit
U_ANZR2MULJAVB,2024-05-05,2634,1.88,17,13,75,1239,1943.0,Fitbit
U_ANZR2MULJAVB,05/06/2024,5661,4.04,17,0,,,,Fitbit
U_ANZR2MULJAVB,05/07/2024,3659,2.61,,35,5,,1645.0,Fitbit
U_ANZR2MULJAVB,05/08/2024,3405,2.43,0,5,178,1320,2067.0,Fitbit
U_ANZR2MULJAVB,2024-05-09,4114,2.94,34,16,23,1240,1919.0,Fitbit
U_ANZR2MULJAVB,05/10/2024,5349,3.82,44,,136,1236,2434.0,Fitbit
U_ANZR2MULJAVB,2024/05/11 00:00,1210,0.86,0,1,190,1371,1882.0,Fitbit
U_ANZR2MULJAVB,2024/05/12 00:00,1056,0.75,0,14,123,1260,2213.0,Fitbit
U_ANZR2MULJAVB,13-May-2024,3682,,14,7,106,1293,,Fitbit
U_ANZR2MULJAVB,05/14/2024,3145,2.25,26,1,201,1299,1999.0,Fitbit
U_ANZR2MULJAVB,2024-05-15,,2.74,,2,108,1261,2275.0,Fitbit
U_ANZR2MULJAVB,16-May-2024,2790,1.99,0,23,,1293,1845.0,Fitbit
U_ANZR2MULJAVB,2024/05/17 00:00,3499,2.5,32,24,162,,2306.0,Fitbit
U_ANZR2MULJAVB,05/18/2024,481,0.34,0,5,38,1388,2034.0,Fitbit
U_ANZR2MULJAVB,2024/05/19 00:00,2093,,,33,157,1286,2162.0,Fitbit
U_ANZR2MULJAVB,05/20/2024,2975,2.12,2,0,148,1271,1666.0,Fitbit
U_ANZR2MULJAVB,2024-05-21,,2.91,13,,82,1357,2192.0,Fitbit
U_ANZR2MULJAVB,2024-05-22,3329,2.38,0,14,84,1280,1781.0,Fitbit
U_ANZR2MULJAVB,23-May-2024,5244,,24,1,187,1299,2054.0,Fitbit
U_ANZR2MULJAVB,05/24/2024,2602,1.86,0,14,216,1296,2242.0,Fitbit
U_ANZR2MULJAVB,25-May-2024,2077,1.48,16,2,181,1401,1786.0,Fitbit
U_ANZR2MULJAVB,2024/05/26 00:00,1716,1.23,0,4,81,,2040.0,Fitbit
U_ANZR2MULJAVB,2024-05-27,,2.16,0,18,,1251,1901.0,Fitbit
U_ANZR2MULJAVB,2024-05-28,2704,1.93,22,25,164,1277,1953.0,Fitbit
U_ANZR2MULJAVB,2024-05-29,5468,3.91,41,,69,1258,1815.0,Fitbit
U_ANZR2MULJAVB,30-May-2024,5715,4.08,12,39,169,1303,,Fitbit
U_ANZR2MULJAVB,2024/05/31 00:00,2623,1.87,3,6,153,1326,1842.0,Fitbit
U_ANZR2MULJAVB,2024/06/01 00:00,2303,1.65,1,37,,1359,1726.0,Fitbit
U_ANZR2MULJAVB,02-Jun-2024,1630,1.16,,17,197,1395,2265.0,Fitbit
U_ANZR2MULJAVB,2024/06/03 00:00,2758,1.97,2,37,166,1293,2258.0,Fitbit
U_ANZR2MULJAVB,04-Jun-2024,3532,2.52,,37,174,1277,1936.0,Fitbit
U_ANZR2MULJAVB,2024/06/05 00:00,2888,2.06,,11,98,1335,2117.0,Fitbit
U_ANZR2MULJAVB,2024-06-06,2374,1.7,3,10,73,1345,1733.0,Fitbit
U_ANZR2MULJAVB,2024-06-07,3220,2.3,30,2,66,1341,1848.0,Fitbit
U_ANZR2MULJAVB,08-Jun-2024,3610,2.58,22,3,143,1318,2410.0,Fitbit
U_ANZR2MULJAVB,2024/06/09 00:00,1504,1.07,0,25,193,1368,,Fitbit
U_ANZR2MULJAVB,10-Jun-2024,4248,3.03,,26,38,1355,1408.0,Fitbit
U_ANZR2MULJAVB,2024-06-11,5040,3.6,,9,92,1243,2241.0,Fitbit
U_ANZR2MULJAVB,2024/06/12 00:00,0,0.0,0,5,116,1363,2091.0,Fitbit
U_ANZR2MULJAVB,2024/06/13 00:00,3614,2.58,0,21,216,1275,1676.0,Fitbit
U_ANZR2MULJAVB,14-Jun-2024,4336,3.1,,8,152,1223,1331.0,Fitbit
U_ANZR2MULJAVB,2024/06/15 00:00,1841,1.31,0,15,125,1335,1834.0,Fitbit
,06/16/2024,3145,2.25,0,15,125,1360,2141.0,Fitbit
,2024/06/17 00:00,5848,4.18,57,24,132,1352,2323.0,Fitbit
U_ANZR2MULJAVB,06/18/2024,5159,3.69,31,18,192,1246,,Fitbit
U_ANZR2MULJAVB,06/19/2024,2327,1.66,0,24,162,,1942.0,Fitbit
U_ANZR2MULJAVB,06/20/2024,2159,1.54,,29,,1360,1770.0,Fitbit
U_ANZR2MULJAVB,2024/06/21 00:00,3587,2.56,,5,181,1256,2306.0,Fitbit
,2024-06-22,2066,1.48,0,,173,1395,1786.0,Fitbit
U_ANZR2MULJAVB,06/23/2024,2147,1.53,0,31,94,1314,2159.0,Fitbit
,2024-06-24,1774,1.27,4,33,92,1400,2344.0,Fitbit
U_ANZR2MULJAVB,2024/06/25 00:00,1784,1.27,0,19,189,1366,1831.0,Fitbit
U_ANZR2MULJAVB,2024-06-26,2398,,0,23,179,1278,2075.0,Fitbit
U_ANZR2MULJAVB,27-Jun-2024,3071,2.19,29,31,174,1392,1974.0,Fitbit
U_ANZR2MULJAVB,2024/06/28 00:00,4276,3.05,16,13,167,1314,2149.0,Fitbit
U_ANZR2MULJAVB,2024/06/29 00:00,240,0.17,0,11,,1397,2268.0,Fitbit
U_ANZR2MULJAVB,2024/06/30 00:00,1737,1.24,6,30,,,1953.0,Fitbit
U_ANZR2MULJAVB,07/01/2024,2756,1.97,0,35,,1259,1903.0,Fitbit
U_ANZR2MULJAVB,07/02/2024,3420,2.44,37,11,57,1292,2116.0,Fitbit
,07/03/2024,3140,2.24,18,18,175,1347,2240.0,Fitbit
U_ANZR2MULJAVB,2024/07/10 00:00,2362,1.69,10,30,119,1323,2039.0,Fitbit
U_ANZR2MULJAVB,07/11/2024,4009,2.86,6,5,30,,2302.0,Fitbit
U_ANZR2MULJAVB,07/12/2024,3830,2.74,,13,185,1383,2276.0,Fitbit
U_ANZR2MULJAVB,2024-07-13,0,0.0,,17,88,1426,2165.0,Fitbit
U_ANZR2MULJAVB,2024/07/14 00:00,1561,1.11,6,18,116,1357,1928.0,Fitbit
U_ANZR2MULJAVB,15-Jul-2024,2727,1.95,,24,9,1271,2100.0,Fitbit
U_ANZR2MULJAVB,2024-07-16,4153,2.97,12,17,75,1379,1790.0,Fitbit
U_ANZR2MULJAVB,17-Jul-2024,5073,3.62,24,37,85,1237,2026.0,Fitbit
U_ANZR2MULJAVB,2024/07/18 00:00,1227,0.88,,15,23,1369,1960.0,Fitbit
U_ANZR2MULJAVB,2024/07/19 00:00,2574,1.84,0,34,,1309,1720.0,Fitbit
U_ANZR2MULJAVB,2024/07/20 00:00,0,0.0,0,14,150,1267,2119.0,Fitbit
U_ANZR2MULJAVB,2024-07-21,2694,1.92,0,12,146,,2205.0,Fitbit
U_ANZR2MULJAVB,2024/07/22 00:00,2814,,,21,44,1320,1975.0,Fitbit
U_ANZR2MULJAVB,2024-07-23,2355,1.68,0,33,214,1359,1627.0,Fitbit
U_ANZR2MULJAVB,2024/07/24 00:00,3376,2.41,0,4,,1370,2124.0,Fitbit
U_ANZR2MULJAVB,25-Jul-2024,2914,2.08,6,31,129,,2083.0,Fitbit
U_ANZR2MULJAVB,2024-07-26,2975,2.12,16,15,89,1371,2407.0,Fitbit
U_ANZR2MULJAVB,27-Jul-2024,,0.82,0,36,204,1362,1785.0,Fitbit
U_ANZR2MULJAVB,2024/07/28 00:00,2984,2.13,16,19,85,1316,2292.0,Fitbit
U_ANZR2MULJAVB,2024/07/30 00:00,3707,2.65,45,17,64,,2159.0,Fitbit
U_ANZR2MULJAVB,07/31/2024,3745,2.67,10,38,79,,1899.0,Fitbit
U_ANZR2MULJAVB,2024/08/01 00:00,3933,2.81,5,11,29,1307,2237.0,Fitbit
U_ANZR2MULJAVB,02-Aug-2024,4365,3.12,27,9,28,1219,1987.0,Fitbit
U_ANZR2MULJAVB,2024-08-03,2819,2.01,20,39,90,1296,1773.0,Fitbit
U_ANZR2MULJAVB,2024/08/04 00:00,596,0.43,0,1,152,1342,1868.0,Fitbit
U_ANZR2MULJAVB,05-Aug-2024,3864,2.76,,28,79,1358,1802.0,Fitbit
,2024-08-06,2914,2.08,0,7,99,1259,2383.0,Fitbit
U_ANZR2MULJAVB,2024-08-07,1905,1.36,9,36,111,1303,1695.0,Fitbit
U_ANZR2MULJAVB,2024/08/08 00:00,851,0.61,,4,28,,1854.0,Fitbit
U_ANZR2MULJAVB,2024/08/09 00:00,2483,1.77,14,,52,1315,1666.0,Fitbit
U_ANZR2MULJAVB,2024-08-10,4023,2.87,30,1,76,1280,2029.0,Fitbit
,11-Aug-2024,1187,0.85,0,35,116,1319,1682.0,Fitbit
U_ANZR2MULJAVB,2024-08-12,3942,2.82,27,,39,1304,2153.0,Fitbit
U_ANZR2MULJAVB,08/13/2024,4469,3.19,26,10,,1245,1745.0,Fitbit
U_ANZR2MULJAVB,14-Aug-2024,4334,3.1,29,8,,1257,1849.0,Fitbit
U_ANZR2MULJAVB,15-Aug-2024,4829,3.45,29,30,,1236,,Fitbit
U_ANZR2MULJAVB,2024-08-16,3641,2.6,14,15,9,1352,2057.0,Fitbit
U_ANZR2MULJAVB,2024/08/17 00:00,2543,1.82,0,17,199,1275,1750.0,Fitbit
U_ANZR2MULJAVB,08/18/2024,1586,1.13,5,24,211,,2194.0,Fitbit
U_ANZR2MULJAVB,19-Aug-2024,,1.97,0,10,4,1299,2529.0,Fitbit
U_ANZR2MULJAVB,08/20/2024,2723,1.95,0,7,56,1309,2075.0,Fitbit
U_ANZR2MULJAVB,21-Aug-2024,1909,1.36,,18,132,1362,1691.0,Fitbit
U_ANZR2MULJAVB,08/22/2024,3167,2.26,0,24,18,1412,1920.0,Fitbit
U_ANZR2MULJAVB,2024/08/23 00:00,4437,3.17,51,24,189,1377,2194.0,Fitbit
U_ANZR2MULJAVB,24-Aug-2024,,1.49,0,23,21,1356,2328.0,Fitbit
U_ANZR2MULJAVB,08/25/2024,4345,3.1,15,35,190,1270,1791.0,Fitbit
U_ANZR2MULJAVB,08/26/2024,6697,4.78,39,28,186,1262,2127.0,Fitbit
U_ANZR2MULJAVB,27-Aug-2024,,2.21,31,39,107,1371,2035.0,Fitbit
U_ANZR2MULJAVB,2024-08-28,4732,3.38,8,14,194,1321,2495.0,Fitbit
U_ANZR2MULJAVB,2024/08/30 00:00,4159,2.97,27,1,17,1276,1713.0,Fitbit
U_ANZR2MULJAVB,2024-08-31,730,0.52,0,23,216,1412,1700.0,Fitbit
U_ANZR2MULJAVB,09/01/2024,,0.35,0,38,6,1309,1967.0,Fitbit
U_ANZR2MULJAVB,09/02/2024,2915,2.08,0,16,173,1360,1701.0,Fitbit
U_ANZR2MULJAVB,09/03/2024,3552,2.54,17,10,176,1300,1817.0,Fitbit
U_ANZR2MULJAVB,09/04/2024,,1.58,0,27,16,1326,,Fitbit
U_ANZR2MULJAVB,05-Sep-2024,4675,3.34,19,8,143,1229,2183.0,Fitbit
U_ANZR2MULJAVB,2024-09-06,4507,3.22,28,8,95,1331,2037.0,Fitbit
U_ANZR2MULJAVB,2024/09/07 00:00,2687,1.92,0,32,,1322,2011.0,Fitbit
U_ANZR2MULJAVB,2024/09/08 00:00,870,0.62,0,30,131,1288,1917.0,Fitbit
U_ANZR2MULJAVB,2024/09/09 00:00,3494,2.5,3,35,39,1381,1906.0,Fitbit
U_ANZR2MULJAVB,10-Sep-2024,2007,1.43,0,37,118,1406,2271.0,Fitbit
U_ANZR2MULJAVB,09/12/2024,4960,3.54,9,37,89,,2135.0,Fitbit
U_ANZR2MULJAVB,2024-09-13,4085,2.92,10,10,106,1401,1725.0,Fitbit
U_ANZR2MULJAVB,14-Sep-2024,2480,,0,28,41,1319,,Fitbit
U_ANZR2MULJAVB,09/15/2024,232,0.17,0,36,20,1296,2203.0,Fitbit
U_ANZR2MULJAVB,2024-09-16,3726,2.66,22,37,,1230,2271.0,Fitbit
U_ANZR2MULJAVB,2024/09/17 00:00,699,0.5,0,10,37,1321,1853.0,Fitbit
U_ANZR2MULJAVB,18-Sep-2024,4661,3.33,8,,,1305,2172.0,Fitbit
U_ANZR2MULJAVB,2024/09/19 00:00,2696,1.93,,8,31,1298,2002.0,Fitbit
U_ANZR2MULJAVB,20-Sep-2024,2236,1.6,0,29,6,,2261.0,Fitbit
,2024-09-21,353,0.25,0,0,183,1281,1974.0,Fitbit
U_ANZR2MULJAVB,2024/09/22 00:00,0,0.0,0,0,57,1421,1922.0,Fitbit
U_ANZR2MULJAVB,09/23/2024,2351,1.68,0,,16,1341,2036.0,Fitbit
U_ANZR2MULJAVB,09/24/2024,2669,1.91,22,,100,1353,2085.0,Fitbit
,25-Sep-2024,6176,4.41,,30,126,1283,2319.0,Fitbit
U_ANZR2MULJAVB,2024/09/26 00:00,2740,1.96,8,10,153,1271,2413.0,Fitbit
U_ANZR2MULJAVB,2024/09/27 00:00,2408,1.72,23,35,184,1297,1812.0,Fitbit
U_ANZR2MULJAVB,09/28/2024,1758,1.26,2,15,14,1365,2129.0,Fitbit
U_ANZR2MULJAVB,29-Sep-2024,1917,1.37,13,36,161,1244,1775.0,Fitbit
U_ANZR2MULJAVB,09/30/2024,4636,3.31,24,40,189,1240,1792.0,Fitbit
U_ANZR2MULJAVB,01-Oct-2024,2431,1.74,0,24,181,1328,1681.0,Fitbit
,2024-10-02,5697,4.07,38,40,140,1303,1899.0,Fitbit
U_ANZR2MULJAVB,2024/10/04 00:00,2086,1.49,6,35,70,1360,2234.0,Fitbit
U_ANZR2MULJAVB,10/05/2024,2475,1.77,0,38,134,,2059.0,Fitbit
U_ANZR2MULJAVB,2024-10-06,,0.0,0,25,213,1343,,Fitbit
U_ANZR2MULJAVB,10/07/2024,3924,2.8,23,17,170,1368,1917.0,Fitbit
U_ANZR2MULJAVB,10/08/2024,3864,2.76,13,15,139,1253,,Fitbit
U_ANZR2MULJAVB,09-Oct-2024,3480,2.49,4,24,102,1302,1851.0,Fitbit
U_ANZR2MULJAVB,10/10/2024,5446,3.89,29,31,,1289,2317.0,Fitbit
U_ANZR2MULJAVB,10/11/2024,3824,2.73,28,22,14,,2325.0,Fitbit
U_ANZR2MULJAVB,2024/10/12 00:00,3769,2.69,1,8,118,1353,2348.0,Fitbit
U_ANZR2MULJAVB,2024-10-13,4070,2.91,20,25,148,1260,2091.0,Fitbit
