user,type,startDate,endDate,value,unit,sourceName,device,metadata
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-06-15 00:00:00 ,2024-06-16T00:00:00,57.4,count,iPhone,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-06-16 00:00:00 ,2024-06-17T00:00:00,5276,,iPhone,Apple Watch Series 8,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-06-17T00:00:00,2024-06-18T00:00:00,,min,,Apple Watch Ultra,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-06-18T00:00:00,2024-06-19T00:00:00,11770,Cal,Health,Apple Watch Ultra,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-06-19T00:00:00,2024-06-20T00:00:00,11016,hour,Apple Watch,,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-06-20 00:00:00 ,2024-06-21T00:00:00,64.7,count,Apple Watch,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-06-21T00:00:00,2024-06-22T00:00:00,9443,count,iPhone,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-06-22 00:00:00 ,2024-06-23T00:00:00,,bpm,,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-06-23 00:00:00 ,2024-06-24T00:00:00,8276,count,iPhone,Apple Watch Ultra,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-06-24T00:00:00,2024-06-25T00:00:00,2190.7,kcal,Apple Watch,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-06-25 00:00:00 ,2024-06-26T00:00:00,8666,kcal,,Apple Watch Ultra,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-06-26T00:00:00,2024-06-27T00:00:00,56.3,kcal,Health,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-06-27 00:00:00 ,2024-06-28T00:00:00,2326.3,Cal,iPhone,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-06-28T00:00:00,2024-06-29T00:00:00,8619,hour,iPhone,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-06-29T00:00:00,2024-06-30T00:00:00,2194.5,min,Health,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-06-30 00:00:00 ,2024-07-01T00:00:00,2131.5,Cal,Health,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-07-01 00:00:00 ,2024-07-02T00:00:00,8007,Cal,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-02T00:00:00,2024-07-03T00:00:00,1883.0,hour,,,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-03 00:00:00 ,2024-07-04T00:00:00,54.0,kcal,,,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-07-04 00:00:00 ,2024-07-05T00:00:00,2259.8,min,Health,Apple Watch Ultra,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-05 00:00:00 ,2024-07-06T00:00:00,8687,,Health,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-06 00:00:00 ,2024-07-07T00:00:00,2313.7,hour,Apple Watch,Apple Watch Series 8,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-07-07T00:00:00,2024-07-08T00:00:00,2073.4,hour,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-08T00:00:00,2024-07-09T00:00:00,2344.7,hour,,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-09T00:00:00,2024-07-10T00:00:00,8715,kcal,,Apple Watch Ultra,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-10T00:00:00,2024-07-11T00:00:00,60.2,hour,Health,Apple Watch Ultra,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-11T00:00:00,2024-07-12T00:00:00,2227.0,,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-07-12T00:00:00,2024-07-13T00:00:00,60.7,hour,,,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-13T00:00:00,2024-07-14T00:00:00,2533.3,min,,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-14 00:00:00 ,2024-07-15T00:00:00,1815.0,,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-07-15 00:00:00 ,2024-07-16T00:00:00,2502.9,min,Apple Watch,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-07-16 00:00:00 ,2024-07-17T00:00:00,,,iPhone,,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-17T00:00:00,2024-07-18T00:00:00,1943.6,,,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-07-18T00:00:00,2024-07-19T00:00:00,9535,min,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-19T00:00:00,2024-07-20T00:00:00,8569,,,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-20T00:00:00,2024-07-21T00:00:00,61.3,count,iPhone,,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-07-21 00:00:00 ,2024-07-22T00:00:00,4501,min,Health,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-22T00:00:00,2024-07-23T00:00:00,2470.5,bpm,Apple Watch,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-07-23 00:00:00 ,2024-07-24T00:00:00,454.0,count,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-24 00:00:00 ,2024-07-25T00:00:00,,bpm,Apple Watch,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-07-25T00:00:00,2024-07-26T00:00:00,2348.8,kcal,Health,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-26 00:00:00 ,2024-07-27T00:00:00,6600,min,Apple Watch,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-27 00:00:00 ,2024-07-28T00:00:00,1992.4,count,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-07-28 00:00:00 ,2024-07-29T00:00:00,7052,kcal,iPhone,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-29 00:00:00 ,2024-07-30T00:00:00,2228.4,,,,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-07-30 00:00:00 ,2024-07-31T00:00:00,8801,Cal,iPhone,,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-07-31T00:00:00,2024-08-01T00:00:00,2464.2,kcal,Health,,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-01 00:00:00 ,2024-08-02T00:00:00,1930.2,kcal,Health,Apple Watch Ultra,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-02 00:00:00 ,2024-08-03T00:00:00,,kcal,Apple Watch,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-08-03T00:00:00,2024-08-04T00:00:00,2336.5,bpm,,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-08-04 00:00:00 ,2024-08-05T00:00:00,6053,count,Health,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-08-05 00:00:00 ,2024-08-06T00:00:00,10791,Cal,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-08-06 00:00:00 ,2024-08-07T00:00:00,2734.4,hour,iPhone,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-08-07 00:00:00 ,2024-08-08T00:00:00,8581,hour,Health,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-08-08T00:00:00,2024-08-09T00:00:00,58.9,bpm,Health,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-09 00:00:00 ,2024-08-10T00:00:00,,bpm,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-10T00:00:00,2024-08-11T00:00:00,61.9,hour,Health,,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-08-11T00:00:00,2024-08-12T00:00:00,5270,,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-12T00:00:00,2024-08-13T00:00:00,8071,,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-13 00:00:00 ,2024-08-14T00:00:00,59.2,count,Apple Watch,Apple Watch Series 8,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-08-14T00:00:00,2024-08-15T00:00:00,,Cal,Apple Watch,Apple Watch Series 8,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-08-15T00:00:00,2024-08-16T00:00:00,2192.6,count,,,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-16 00:00:00 ,2024-08-17T00:00:00,2151.2,count,,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-08-17T00:00:00,2024-08-18T00:00:00,2314.9,kcal,,Apple Watch Series 8,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-08-23T00:00:00,2024-08-24T00:00:00,2459.1,count,,,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-08-24 00:00:00 ,2024-08-25T00:00:00,5034,count,Apple Watch,Apple Watch Series 8,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-08-25 00:00:00 ,2024-08-26T00:00:00,6179,kcal,Health,,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-08-26 00:00:00 ,2024-08-27T00:00:00,2473.8,hour,Apple Watch,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-08-27T00:00:00,2024-08-28T00:00:00,7406,kcal,Apple Watch,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-08-28 00:00:00 ,2024-08-29T00:00:00,56.1,hour,,,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-29T00:00:00,2024-08-30T00:00:00,8777,count,Apple Watch,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-08-31T00:00:00,2024-09-01T00:00:00,5820,min,,,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-09-01 00:00:00 ,2024-09-02T00:00:00,60.4,bpm,,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-09-02 00:00:00 ,2024-09-03T00:00:00,2709.0,Cal,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-09-03 00:00:00 ,2024-09-04T00:00:00,2066.5,count,Health,Apple Watch Series 8,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-04 00:00:00 ,2024-09-05T00:00:00,7286,count,,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-09-05T00:00:00,2024-09-06T00:00:00,,hour,Health,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-06 00:00:00 ,2024-09-07T00:00:00,9614,Cal,iPhone,Apple Watch Ultra,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-07T00:00:00,2024-09-08T00:00:00,60.6,bpm,Health,Apple Watch Ultra,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-09-08T00:00:00,2024-09-09T00:00:00,510.0,,Apple Watch,,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-09-09 00:00:00 ,2024-09-10T00:00:00,2016.8,hour,,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-09-10T00:00:00,2024-09-11T00:00:00,2436.7,bpm,Apple Watch,,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-09-12T00:00:00,2024-09-13T00:00:00,2314.0,,Health,Apple Watch Series 8,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-09-13T00:00:00,2024-09-14T00:00:00,1995.1,Cal,,,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-14T00:00:00,2024-09-15T00:00:00,62.0,Cal,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-15T00:00:00,2024-09-16T00:00:00,1854.0,,Health,Apple Watch Ultra,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-16T00:00:00,2024-09-17T00:00:00,6778,Cal,Health,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-09-17 00:00:00 ,2024-09-18T00:00:00,,bpm,,Apple Watch Ultra,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-09-18T00:00:00,2024-09-19T00:00:00,2048.6,count,Apple Watch,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-09-19T00:00:00,2024-09-20T00:00:00,2293.8,,iPhone,,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-09-20T00:00:00,2024-09-21T00:00:00,11761,count,Apple Watch,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-10-02T00:00:00,2024-10-03T00:00:00,10275,kcal,Health,,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-10-03T00:00:00,2024-10-04T00:00:00,9266,Cal,,Apple Watch Series 8,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-10-04T00:00:00,2024-10-05T00:00:00,7855,kcal,,Apple Watch Series 8,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-10-05 00:00:00 ,2024-10-06T00:00:00,6187,Cal,Apple Watch,Apple Watch Series 8,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-10-06T00:00:00,2024-10-07T00:00:00,54.6,Cal,Health,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-10-07T00:00:00,2024-10-08T00:00:00,8541,Cal,Apple Watch,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-08T00:00:00,2024-10-09T00:00:00,1909.9,count,,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-09T00:00:00,2024-10-10T00:00:00,2450.6,min,iPhone,,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-10-10T00:00:00,2024-10-11T00:00:00,2448.3,count,,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-10-11 00:00:00 ,2024-10-12T00:00:00,6148,bpm,Health,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-10-12T00:00:00,2024-10-13T00:00:00,6842,min,iPhone,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-10-12T00:00:00,2024-10-13T00:00:00,6842,min,iPhone,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-10-13 00:00:00 ,2024-10-14T00:00:00,8054,,iPhone,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-10-14 00:00:00 ,2024-10-15T00:00:00,6119,kcal,Apple Watch,,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-15T00:00:00,2024-10-16T00:00:00,1871.8,kcal,Apple Watch,,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-10-16 00:00:00 ,2024-10-17T00:00:00,2109.3,count,Health,,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-17T00:00:00,2024-10-18T00:00:00,346.0,kcal,iPhone,,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-10-18T00:00:00,2024-10-19T00:00:00,2334.1,count,iPhone,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-10-19 00:00:00 ,2024-10-20T00:00:00,63.4,kcal,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-10-20T00:00:00,2024-10-21T00:00:00,57.8,min,,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-21 00:00:00 ,2024-10-22T00:00:00,,,,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-10-22 00:00:00 ,2024-10-23T00:00:00,2590.0,min,Health,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-10-23 00:00:00 ,2024-10-24T00:00:00,57.2,kcal,,Apple Watch Ultra,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-10-24 00:00:00 ,2024-10-25T00:00:00,2002.1,count,Apple Watch,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-25T00:00:00,2024-10-26T00:00:00,7816,bpm,,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-10-26T00:00:00,2024-10-27T00:00:00,6639,,Apple Watch,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-10-27 00:00:00 ,2024-10-28T00:00:00,5026,Cal,Apple Watch,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-10-28T00:00:00,2024-10-29T00:00:00,2358.8,,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-10-29 00:00:00 ,2024-10-30T00:00:00,7504,count,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-10-30T00:00:00,2024-10-31T00:00:00,1766.1,min,Apple Watch,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-10-31 00:00:00 ,2024-11-01T00:00:00,9822,kcal,iPhone,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-01 00:00:00 ,2024-11-02T00:00:00,2017.8,Cal,,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-11-02 00:00:00 ,2024-11-03T00:00:00,64.9,Cal,Apple Watch,,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-11-03 00:00:00 ,2024-11-04T00:00:00,1859.5,hour,iPhone,Apple Watch Series 8,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-04T00:00:00,2024-11-05T00:00:00,1644.6,,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-04T00:00:00,2024-11-05T00:00:00,1644.6,,iPhone,Apple Watch Ultra,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-05 00:00:00 ,2024-11-06T00:00:00,49.5,kcal,iPhone,Apple Watch Series 8,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-11-06 00:00:00 ,2024-11-07T00:00:00,8489,kcal,,Apple Watch Ultra,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-11-07T00:00:00,2024-11-08T00:00:00,2225.2,Cal,Health,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-11-09T00:00:00,2024-11-10T00:00:00,7564,kcal,Apple Watch,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-10T00:00:00,2024-11-11T00:00:00,3867,min,iPhone,Apple Watch Ultra,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-11T00:00:00,2024-11-12T00:00:00,58.3,kcal,iPhone,,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-11-12 00:00:00 ,2024-11-13T00:00:00,7041,min,iPhone,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-13 00:00:00 ,2024-11-14T00:00:00,2541.5,,iPhone,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-11-14 00:00:00 ,2024-11-15T00:00:00,64.0,min,,Apple Watch Series 8,
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-11-15 00:00:00 ,2024-11-16T00:00:00,6324,bpm,iPhone,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-11-16 00:00:00 ,2024-11-17T00:00:00,2242.6,bpm,iPhone,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-11-17 00:00:00 ,2024-11-18T00:00:00,63.9,hour,Health,,
U_3BZT9D31K9QM,HKQuantityTypeIdentifierStepCount,2024-11-18T00:00:00,2024-11-19T00:00:00,2094.4,min,Health,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-11-19T00:00:00,2024-11-20T00:00:00,5923,,Health,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-11-20 00:00:00 ,2024-11-21T00:00:00,7379,Cal,,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-11-21 00:00:00 ,2024-11-22T00:00:00,2470.0,count,Health,Apple Watch Ultra,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-11-22T00:00:00,2024-11-23T00:00:00,58.1,count,iPhone,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-11-23 00:00:00 ,2024-11-24T00:00:00,1955.8,hour,Health,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-11-24T00:00:00,2024-11-25T00:00:00,58.2,count,,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-11-25 00:00:00 ,2024-11-26T00:00:00,2660.3,Cal,Apple Watch,Apple Watch Series 8,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-11-26T00:00:00,2024-11-27T00:00:00,2115.1,count,Health,,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-11-27T00:00:00,2024-11-28T00:00:00,9865,hour,Apple Watch,Apple Watch Series 8,{workout:run}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-11-28 00:00:00 ,2024-11-29T00:00:00,1934.2,hour,,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKCategoryTypeIdentifierSleepAnalysis,2024-11-29T00:00:00,2024-11-30T00:00:00,9511,hour,Health,,"{alg:v2,confidence:0.8}"
U_3BZT9D31K9QM,HKQuantityTypeIdentifierRestingHeartRate,2024-11-30 00:00:00 ,2024-12-01T00:00:00,6596,bpm,Health,Apple Watch Series 8,{tz:America/New_York}
U_3BZT9D31K9QM,HKQuantityTypeIdentifierActiveEnergyBurned,2024-12-01T00:00:00,2024-12-02T00:00:00,2386.8,hour,Health,Apple Watch Ultra,{tz:America/New_York}
